index,id,title,cluster,distance,category
3325,05847e4137aa9d4ccdbe05d42f809e30cb45a6af,Confirmed tornado leaves damage; track began near downtown | News | oanow.com,"powerful, outage, tornado",0.376251897,
2217,a0451303562a3086e5560527d6021ab73f5217b2,Explosion Rocks Yell County Gas Station,"broadcasts, rewritten, broadcasts",0.396354027,Explosion
243,d5d3a1d4957e93ac54461c8f4322cef98676a4c6,Ellicott City flood devastation: Stunning videos photos from flooding,"flooding, insurance, water",0.310036004,Flood
720,77744bb397f8f85d0cb5eec485b7c34cb980b66f,Iowa woman reunited with pet after cat found in tornado debris | FOX 4 Kansas City WDAF-TV | News Weather Sports,"said, s, 's",1.483190724,
3615,4157cc08cf6e1b52e969ecec6acbda60abd3c687,Confirmed: Tornado touched down Tuesday at Thomas Jefferson High School in Northern Virginia - The Washington Post,"powerful, outage, tornado",0.621428203,
3531,43c877bcca5b5ae3e5f25a5f471fda3e5d56af13,Cooling center opens after massive power outage in Whitehaven | FOX13,"powerful, outage, tornado",1.548096957,
4253,ead5869925c5b0dd42570f48e231e541d4b042bf,Cops probe death of woman during Starrett City power outage,"powerful, outage, tornado",1.125361517,
724,e6dfb3e8f618f0d294db2e0a493a17b3acb2fa9b,Dust storm continues to envelop Mars | MNN - Mother Nature Network,"said, s, 's",2.040551273,
725,eee28504efff47d1b8c74ded857529d3808b8468,Marv Wolfman and Piotr Kowalski Create a Diablo Comic for Blizzard and Titan,"said, s, 's",1.562488417,
726,6840276031cfa8b138f69361ffa4a22930a1679b,Here's How NASA Is Dealing With the Massive Martian Dust Storm,"said, s, 's",1.507014433,
727,f45086013fd5e777737b67805d5490e24d1ba260,Gov. Reynolds tours Marshalltown tornado damage | News Sports Jobs - Times Republican,"said, s, 's",2.197157706,
728,91ea5a359a3fbc524c1770166ab735832c08b716,As Opportunity Rover Sleeps Other NASA Craft Study Mars' Raging Dust Storm,"said, s, 's",1.966253988,
3349,59c9f236dc6d827b406493a136cc0d2fe5b9f658,Cotton Electric working to fix large power outage - KSWO 7News | Breaking News Weather and Sports,"powerful, outage, tornado",1.835076073,
4288,cea4368c4d443fd7447e28967627f0f4e5d3cde3,County Lines: Brief power outage affects 4000 customers in Lompoc; Cemetery cleanup set in Santa Maria | Local News | santamariatimes.com,"powerful, outage, tornado",0.693703609,
731,83e21c7c63ee50d9ab3c0e632c254afdc38b7c05,Suspected serial killer Danueal Drayton nabbed in L.I. in June but judge let him go without bail - NY Daily News,"said, s, 's",0.236898225,
732,1175c593fc9653ff1fada5540c2be1831bd0de80,‘Fire purifies.’ Jurors hear rest of convicted serial killer's c - Cincinnati News Weather Sports from FOX19 NOW-WXIX,"said, s, 's",1.308448292,
733,4299e0ea1506da065098b50e2eb93071ceb63d72,Release of Surveillance Footage From Parkland School Shooting Delayed by Florida Supreme Court | Daily Business Review,"said, s, 's",1.670240262,
734,626565a0cb7365e7a4387825a142f83a2f87c2f7,Andrew Urdiales case: Jury recommends death penalty for convicted serial killer | abc7.com,"said, s, 's",1.660752219,
735,bdf13ce6528af8e2e44e90ceacfcbe935a117688,Cops to suspected serial killer: 'We know it's you. Can you please tell us why?' - ABC News,"said, s, 's",0.601615346,
736,040fa839cc901c7aff2eb2bd5d56e4b912af3119,Police: No active shooter at Department of Justice - Story | WTTG,"said, s, 's",2.032977118,
737,a4132234130f6b64faad08be57b505349ddb8d95,Bellevue gaming company won’t bring back 'Active Shooter' despite new policy | KOMO,"said, s, 's",1.501498285,
738,95dc49708d3de2d9c6a23f6f4ed8a6f1e44828b5,Tampa Police hosting free active shooter awareness seminar - abcactionnews.com WFTS-TV,"said, s, 's",2.099063344,
739,345f1c38fb0ac60a3fce2e1f9c98ad494a37c45a,Joleen Cummings missing: Kessler being investigated as possible serial killer source says | WJAX-TV,"said, s, 's",0.836240473,
553,45cb72ee1e5cec923873432cf867acc7832018cd,Ellicott City flood leaves many workers without jobs - Baltimore Sun,"flooding, insurance, water",1.010501986,Irrelevant
1246,081af6e775ace7c917938a78ac451cde9dd9d24f,Emmett promises public will have input on $2.5B flood bond - Houston Chronicle,"flooding, insurance, water",0.803381175,Irrelevant
742,b9d1e059827c13b2fdff5b756959687bfcb79da6,Will Your Cell Service Work if a Hurricane Rolls Through the Coast and Will It Be Enough?,"said, s, 's",0.89487144,
3503,177b043124c5cef7c1a10c28db6da41032af5b0e,Belmont Light Schedule Power Outage In Belmont Village Area 5 AM Saturday,"powerful, outage, tornado",1.333216135,Irrelevant
1095,391939713df55f0c0f1ea7c9e7bc2a69b03bdd74,End Federal Flood Insurance - The New York Times,"flooding, insurance, water",0.807918767,Irrelevant
3312,cacb7b29e6f941f812d4d90cfa32e3275107d0e4,Courthouse Tornado Damage May Take A Year To Repair,"powerful, outage, tornado",2.953261798,
2172,93119f3dc8de413eefb795ad2a3ece15d51fd128,Courthouse tornado damage may take a year to repair in Marshalltown,"powerful, outage, tornado",1.533043318,
747,a2ba50f697efb0780f03a5da7d5d236b94cee0f6,Dump truck's bed takes out power poles and causes outage,"said, s, 's",1.984756825,
2194,05f0bd11b1311ad0b81cb4de5b15dadbef5699c2,Crews respond to chemical spill in West Greenwich,"powerful, outage, tornado",1.638920529,
4193,555e276405db9dd063970246de75474658367479,Critical U.S. Military Sites Can't Cope With A Prolonged Power Outage,"powerful, outage, tornado",1.459908904,
1708,aa4563f2b37774ccf3c4993d0511858be32e784f,Daily Record | Local News | enidnews.com,"powerful, outage, tornado",1.243827795,
722,5f8ad58f80dc978dc9fecd4d6b66915e9806dd61,Damage Surveys Find Tornado Touchdowns - WDRB 41 Louisville News,"powerful, outage, tornado",1.156054688,
752,ac10664c15ee07e11cddce81c296fc3b58030ac3,Walker trying to win federal aid for island power outage – The Daily Reporter – WI Construction News & Bids,"said, s, 's",1.77077271,
3461,800e4a052ca606081cf6b74a6e0fc85280af5400,Damaged by Iowa tornado Lennox plans to rebuild in Marshalltown,"powerful, outage, tornado",2.170851849,
4252,9284988779a6501ea860fe9cd55dc76868b6ef98,Dark Sky exercise prepares for long-term power outage,"powerful, outage, tornado",0.695023077,
755,81cab133fa39b2f367a49e89ff2a077264791633,"Fixing the Anaheim Ducks ""Power Outage"" on the Power Play","said, s, 's",2.23205019,
756,9484d1f8beb8aa7b3a331e8f299187f3c7751671,Planned power outage coming to North Grays Harbor | KXRO News Radio,"powerful, outage, tornado",1.333429092,Irrelevant
757,5b121c3605c26f853a41e7a03f8f8f6748f73742,Jeff Greene to protest Donald Trump during Tampa Bay visit | tbo.com,"said, s, 's",1.410366205,
758,d025b64eff79e7a279f706d43556dc910c3fdd2a,"Al Sharpton announces rally in Florida to protest ""stand your ground"" killing of Markeis McGlockton - theGrio","said, s, 's",0.544808535,
759,f7e2aa6152b1d400cd4479bf1f044f10f0d65cdd,Inmates Riot for 4 hours in Great Falls Jail No Injuries - Flathead Beacon,"said, s, 's",1.684854442,
760,3033bebd31c3e7540d06d8154412d1430bb13cc8,ICE jail contract protest interrupts county board meeting,"said, s, 's",2.067689019,
761,505bf1f1719ac974565375bdfb081cf9d51ccb86,Portland Timbers withdraw protest over USOC defeat to LAFC - U.S. Soccer,"said, s, 's",1.385665876,
762,84d51ee6114de836a04e24449b68db7a480a04d2,Venom Footage Reveals Riot Director Teases Future Spider-Man Fight | Collider,"said, s, 's",0.988752206,
4172,af222679de229b1e63634110c85ccd5ed6ed3370,Dark Sky exercise simulates long-term power outage in Wisconsin,"powerful, outage, tornado",2.602756031,
764,ddd3af11e362ab4885fd051d06a76844d60a7bfc,The Oath Keepers didn't show up for their own protest of Maxine Waters | Southern Poverty Law Center,"terrorism, trump, s",0.914155977,
765,72f5221c4252add02916ef5fe988947bce31d113,U.S. citizen arrested during protest is deported from Vietnam,"said, s, 's",0.704131622,
766,7d482c3c634e49083751cb9fcae5133329068a8e,Protest planned after moms asked to cover up while breastfeeding at public pool in Mora - Bring Me The News,"said, s, 's",1.189652082,
767,f781a81830440af26c86d2e5ef412a3b64944c12,Houstonian detained in Vietnam to be deported after rare protest - Houston Chronicle,"said, s, 's",1.555834359,
768,3f1ebbaa0f22c512409d1b133dc13099326544d0,NFL national anthem protests: Titans' Jurrell Casey will protest,"said, s, 's",1.737889413,
769,0690e6faf0ff4bf9658e7bde19e9946d29b2466e,Me and the cop: Pussy Riot releases new protest song | Culture| Arts music and lifestyle reporting from Germany | DW | 18.07.2018,"said, s, 's",1.62134067,
770,5b8f261d0cef0f02cc179601bc8a90576c9429dd,After WNYC Leonard Lopate’s return to WBAI is met with protest - Columbia Journalism Review,"said, s, 's",0.368089629,
771,7cdf7e337cf9aac7921e893a0482d2edbb459042,U.N. chief demands end to Nicaragua violence hundreds protest Ortega | Reuters,"terrorism, trump, s",0.631907102,
772,bfa18ee17a77c3501fdb3a31b815103d0841d2fb,How the U.S. and EU’s Cooperation with Sudan Rubberstamps Bad Behavior | Just Security,"terrorism, trump, s",0.534117624,
773,cc37b5edb4140f958606bce869fab61e79f20710,Algerian tied to cartoonist death plot guilty of terrorism | WTOP,"terrorism, trump, s",0.332452821,
1636,ea712b47f31802a8c3b9a7ff561e723e759ce568,Chris begins northeast trek; hurricane strengthening still possible,"broadcasts, rewritten, broadcasts",0.567163282,Hurricane
775,f21bf063d62bed0144744a27aab928611689abe2,Priyanka Chopra ‘Quantico’ Star Apologizes for Show’s Terrorism Plotline - The New York Times,"terrorism, trump, s",1.346625083,
776,f1894edc900a843bf2073c7484e8fde15bc78f18,Terrorism defendant avoids jail for logging into dating apps without court approval - Chicago Tribune,"terrorism, trump, s",1.11580613,
777,019455349c33a54afc1f594a8086cde862cb3abc,Tense modern-day race relations has roots in American racial terrorism | WBFO,"said, s, 's",0.81391222,
778,abfa772e4f7af9b16d27f5472ad67d6552a7739b,Man who encouraged attack on UK's Prince George admits terrorism charges | Reuters,"terrorism, trump, s",2.985704581,
779,c23f3c28c319555ffcd9434e72ac0cca37af1c4a,Maryland man sentenced to 35 years on federal terrorism charges - Baltimore Sun,"said, s, 's",1.622474728,
780,fd258b58242552f7a6dd1b41449755427d5cd07f,Gaylord Man Charged With Terrorism After Threatening Munson Medical Center - 9 & 10 News,"said, s, 's",1.605664382,
781,a771b38779ce585e7eae052b5374c50a93dcdec7,Spectre of terrorism upsets a cross-cultural romance in American Stage’s ‘Strait of Gibraltar’,"said, s, 's",1.132092563,
782,0f4c161435b9da637325173d61dd5f0258ccd458,Global War on Terrorism monument dedicated - News - The Fayetteville Observer - Fayetteville NC,"said, s, 's",1.263929319,
783,44f59144ff6ef43c24df4adf7b417287cba1ff51,War on terrorism memorial honoring 2 fallen Marines unveiled in Paducah,"said, s, 's",1.470891675,
784,234c6b1bf68a504f80ee60e57d548b47c60c51c8,Maryland man sentenced on federal terrorism charges | WTOP,"said, s, 's",1.871752061,
785,f707187fdd525dee9fba7aafaca5c84a4e2e480d,What Trump Gets Wrong About Terrorism | The Crime ReportThe Crime Report,"terrorism, trump, s",0.572737867,
786,a36c2f39b21e510c29765cb471fb3343ee912460,Orlando Set to Receive $1.5M From Federal Government to Fight Terrorism,"terrorism, trump, s",2.335729608,
663,6210a4336055490af217c24447255b1eb1f19324,Chris strengthens becomes hurricane off East Coast,"broadcasts, rewritten, broadcasts",0.624389948,Hurricane
788,6917283cd768880c9fbc9955b5500d914cf394fb,Brownsburg man to plead guilty to terrorism charge for attempts to join ISIS - TheIndyChannel.com Indianapolis IN,"said, s, 's",1.545058955,
789,0164aabd6ed9abccee7b8597e16c0528ac555dc0,A deeper look into terrorism – The DePaulia,"terrorism, trump, s",0.397003862,
790,067f8b300fcc39e78165ee9b8684b30821390617,Orlando set to receive $1.5M from federal government to fight terrorism - Orlando Sentinel,"terrorism, trump, s",2.463508166,
791,80250edf529770d7b650d9064319572e50a1f9a1,Adams Man Pleads Guilty To Terrorism Related Charges | WAMC,"said, s, 's",1.576914491,
792,2f31c49d860fcfc3a44225c6627f9327dee41023,Great-grandfather details emotional last phone call before family killed in wildfire,"said, s, 's",0.885170457,
793,b92b0e00fa5497cc3a41d00f470540b310753206,Crews battle small wildfire west of Lolo - KPAX.com | Continuous News | Missoula & Western Montana,"powerful, outage, tornado",1.23073683,Wildfire
1535,1544ada48b9c4f6f5ec3c3a42c0a507376dd643d,Fire and gas explosion in Grand County sends two people to the hospital,"broadcasts, rewritten, broadcasts",0.47496009,Explosion
3452,21f51b7912b058471b99fd66d543a35f95c906c3,DC region deals with aftermath of several days of severe weather - Story | WTTG,"powerful, outage, tornado",1.32478104,
4157,7f9dbd1afc909779856995aff4e2cfc88de1f41f,Crash causes power outage,"broadcasts, rewritten, broadcasts",0.330343046,PowerOutage
3683,1d8c18300d35579472c25c9d425fc2bc9c78c8ad,Englewood applying for federal funding to help with flood issue | FOX31 Denver,"flooding, insurance, water",1.43082982,Irrelevant
4213,56376c36cf8b66f5c77f0de1c14881a3d337f8b7,Delta: Atlanta power outage cost it up to $50 million,"powerful, outage, tornado",1.30622595,
799,02fd705b676eeec574c7063d8879431d925b6245,Rays-ing the Cup: Princeton claims 2018 Mercer Cup championship | Sports | bdtonline.com,"said, s, 's",1.631259092,
3427,85de693e8ca3711c9bc3b920fa13ab8f073fbe84,Devon will bake again as 30-day heat wave heads our way - Devon Live,"powerful, outage, tornado",1.255285379,
3628,417c6cda12c4bd1270aab5ce2ca9e50b7cd13357,Did a tornado touch down Sunday in Heidelberg Township? - The Morning Call,"powerful, outage, tornado",1.058515128,
2227,f997d41e64cce00f35078de36d391f82d5484137,Creek Turnpike reopened after chemical spill near 71st Street - KJRH.com,"broadcasts, rewritten, broadcasts",0.353542817,Irrelevant
3959,bf6cfa3f8931124bf20741865203e95884d4564e,Disney employee killed in industrial accident near Pop Century R - KVOA | KVOA.com | Tucson Arizona,"powerful, outage, tornado",1.289840295,
804,ed2fb86c16c4a89efea90410c7ac766b607040fc,OFA response aided elders during power outage - Sun Community News & Printing,"said, s, 's",0.776330626,
351,5c47633c6617d20c880adacdbfdda33abd38f5a8,Crews battling wildfire near Upriver Drive; evacuations underway - KXLY,"broadcasts, rewritten, broadcasts",0.3712363,Wildfire
4174,380f7af5c14dac899fb5d581937b1cebd3b1e617,Cause of Lake Worth power outage finally discovered,"powerful, outage, tornado",0.367210715,Irrelevant
452,be29a42e0a231c903fb2ff2ae9798065481be830,Disneyland Power Outage Knocks Rides Offline : The Two-Way : NPR,"powerful, outage, tornado",1.327610883,
808,e726c5ffcb2a74f91454bf8a44ecba06472ab505,Power outage planned for downtown area – Y-City News,"powerful, outage, tornado",1.14604507,Irrelevant
809,4772bfa011d28275f1e104a8d49a54bae71206c0,Power outage planned for IF neighborhoods Friday | Post Register,"powerful, outage, tornado",1.201844916,Irrelevant
810,63da987929b6de1b8ccb553fbc101a7765b74f67,Short power outage on last night of 50th state fair - Honolulu Hawaii news sports & weather - KITV Channel 4,"said, s, 's",1.356842686,
1555,9140b1d12d19cedb2500c2c8856876f74e63df2b,Crews cap gas leak in Miami neighborhood – WSVN 7News | Miami News Weather Sports | Fort Lauderdale,"broadcasts, rewritten, broadcasts",0.979363751,Irrelevant
1682,ab12e29453c5a9f1a2c8184a062301792c96a053,Centralia Power Outage Sunday Caused by Squirrel | Crime & Sirens | chronline.com,"powerful, outage, tornado",1.256061046,Irrelevant
67,e521d253e7b283084b728e8f7bd73f3eae7764ad,Haboob Hubbub: The Science of the Monster Phoenix Dust Storm,"powerful, outage, tornado",0.913754646,Irrelevant
4312,33beb4bdcd1c3145957a517e34e10244ba3aca75,City Manager: Cable explosion caused power outage in Tulia - KFDA - NewsChannel 10 / Amarillo News Weather Sports,"powerful, outage, tornado",1.165771223,Irrelevant
580,c40abf4ba4f0b461c2b3484f5c9a4d49d4560df2,Drier weekend expected after Friday flood scare,"powerful, outage, tornado",1.09558776,
816,2860be273d2aa09fe92c4364df82217003e5b5c9,The latest: Power outage has voters in Donalds casting paper ballots | Breaking | indexjournal.com,"said, s, 's",1.623090062,
817,5562be5cffaaa51e3da449c405863c857f9490fc,Downed tree causes power outage in Rochester - KTTC Rochester Austin Mason City News Weather and Sports,"said, s, 's",2.288780341,
3671,3603ab105c34b9ce350846d40ee84fd2a50c0dba,Drier weekend expected after Friday flood scare,"powerful, outage, tornado",1.094596886,
1686,d5416703c78e3bc6945c4911037aea57b12fee4e,East New York power outage injures 5 FDNY says | am New York,"powerful, outage, tornado",0.701901174,
820,6d0df01ffc2fbe2196557f7d28217070b3bd4754,Louisville residents protest Family Dollar alcohol sales,"said, s, 's",1.474132348,
821,46182f7cc282a5f342e1d1ee7441fc46cb208f0f,Liu Xiaobo memorial a litmus test of protest fatigue in Hong Kong where democracy movement is divided and disillusioned | Post Magazine | South China Morning Post,"said, s, 's",0.486088827,
822,f9401b72e84af95b516d70516d66e06eaf5cd132,Caged Jesus display ends at Indianapolis church replaced by mirror,"said, s, 's",1.246758992,
823,bb20ae7de852c2d4bc1e1a05cc3bc13e781e2f5f,Chinatown businesses shut in protest against Home Office raids | UK news | The Guardian,"said, s, 's",0.94837355,
824,8a40b4836478b8e8f117c47e47ac15a3a0c255f0,'Handmaid's Tale' demonstrators protest Pence in Philly - National News - 13 WTHR Indianapolis,"said, s, 's",1.335520365,
825,3604ffceaf8edfca712f4865cdd587d42e6cffab,Community activist facing charges after police said he resisted during protest Thursday - Chicago Tribune,"said, s, 's",1.150151437,
826,a112fce15423f37574201baccdb84f9a878e06c9,As Grim Anniversary Nears UVa Faculty Members Protest Appointment of Former Trump Official - The Chronicle of Higher Education,"terrorism, trump, s",1.02924134,
827,30c66f341789eeadcc04230071ace99db69d1b29,How the Mesmerizing 'Sibiu Eyes' Became a Protest Symbol in Romania - Atlas Obscura,"said, s, 's",1.525770682,
828,bb292fcf4006302ab7661d6aa65ab6bd29b38b58,'Show up for democracy': Naperville woman to protest every night at Riverwalk until mid-term election - Naperville Sun,"said, s, 's",0.406372606,
1397,06ffd49d2caefd32d27bcb3f01cbc3591f233252,Authorities investigating homicide and gas leak in Spring area | abc13.com,"gas, leaking, gas",1.281230796,Irrelevant
1542,56747874e5bac14b5b9b8bac145570ded2e600f7,Crews respond to reported gas leak in Bluefield,"broadcasts, rewritten, broadcasts",0.52040512,GasLeak
831,5acee81f542397a2bcf05e7589df33c7c71cee11,‘I Love Peace’ Says Cafe Owner Of Protest Over Support Of Trump Immigration Policies « CBS Los Angeles,"said, s, 's",1.233011018,
832,fd566d194f9d4493421180f2d0266bc88023d4c9,Beverly Hills Restaurant Caffe Roma Faces Misconduct Accusations During Protest - Eater LA,"said, s, 's",1.422055657,
833,4594c7af2632cee125720f1d66721142fddd261b,Maxine Waters defenders gather to counter far-right protest that doesn’t happen: report | TheHill,"said, s, 's",1.314668547,
834,a7d2181e39373bb7ae64ea4e1a5abe53aabb6220,Amazon Boycott Unites Workers Gamers Shoppers For Prime Day Protest,"said, s, 's",0.689827574,
835,e21f3052d0dd4a4a2bec2a05aaa2ef1f58ffef93,Pussy Riot Claims Responsibility of On-Field Protest During World Cup Final,"terrorism, trump, s",1.602997298,
836,7a1b9b2d3a54494da9b93dfb90e6997e15456e66,Fans protest outside DC United’s first game at Audi Field | WTOP,"said, s, 's",0.881829351,
837,2c84648ed23cf5cbf8e9a388162f616add5c84e8,Losing her faith: an interview with debut novelist R.O. Kwon - SFChronicle.com,"said, s, 's",1.241624917,
838,a77be8dcb5e840f08b325702796015e02bfde392,Seeking 'American Justice' Blumenthal Urges Federal Government To Declassify Remaining 9/11 Documents - Hartford Courant,"terrorism, trump, s",0.959384346,
839,b2aee038dd632fbde0ba657b57ff980f8bc5e8d8,Sacha Baron Cohen Forces Roy Moore to Take a Pedophile Test on 'Who Is America?' | GQ,"said, s, 's",1.513865753,
840,33d6d9550610cc1468824cfc8880459d4f1f43fb,Toronto Shooting Rekindles Familiar Debate: Terrorist? Mentally Ill? Both? - The New York Times,"terrorism, trump, s",0.59089333,
841,dd9e5075c0046176ec9cdfb6b1317f7fb80b44a9,Malaysian PM Mahathir: 'Most of the top echelons in the governme - WENY News,"terrorism, trump, s",1.481010635,
842,92c4843b63eb4fd8cb0d860bf875a60bf72a8ca0,US family of detained IS suspect disputes terrorism charges | Middle East Eye,"terrorism, trump, s",1.223661242,
843,ba3ad4f4cbe2be8d056233e9ee098d8b4fe2a5c7,GOP Rep. Sean Duffy Attacks American Trading Partners Committing ‘Economic Terrorism’ Against the U.S. | Mediaite,"terrorism, trump, s",1.193827732,
844,b7a9fedd9d58676c893e32c535bce4271795b008,Ecological terrorism at the Gaza border creates shadows on Israel’s landscape - Arab-Israeli Conflict - Jerusalem Post,"said, s, 's",1.201476476,
845,5a249209855ff47b74965ac9ac82c3a82fe4888b,No fireworks as Cleveland Fourth of July terrorism suspect appears in court | cleveland.com,"said, s, 's",1.302643803,
846,e8551299853ee501b89b2a50b018fa40626a2ba8,Misogyny; it's a factor in terrorism too | cleveland.com,"said, s, 's",1.714028126,
847,532a8df9cb5d8ef2c0feb8bcb0c13b59b708ced6,Law enforcement conducts counter-terrorism training at train stations,"said, s, 's",1.45394677,
848,d688c9046b2d07430a7f8325c7b824d24a1abb28,Terrorism expert says Cudahy woman's arrest highlights growing ISIS presence on social media - TMJ4 Milwaukee WI,"terrorism, trump, s",2.044377496,
849,975079250e619f1a7192d3bebf606aadcdd5b912,Anti-terrorism agencies involved in monitoring protesters of Mountain Valley Pipeline | Virginia Politics | richmond.com,"said, s, 's",0.36785732,
850,5545b786c3b087a38faf0ea12ba6b635ab4965f0,Quantum physics can help explain the rise of populism and terrorism — Quartz,"terrorism, trump, s",0.518923815,
851,b64954ed92890ef6001a5f3b368a7a9e8fa1b7c7,UW political-science student detained in Egypt accused of terrorism tie | The Seattle Times,"terrorism, trump, s",1.126678578,
852,5b43d7fd840b734922c92af342ff87b166c75b5f,ICE removes Salvadoran MS-13 gang member wanted on murder terrorism charges | ICE,"said, s, 's",1.672744617,
853,e96f6cede78977bda1ae55c090c9ec9ae8e4b850,Brownsburg man agrees to change plea in federal terrorism case - Local News - 13 WTHR Indianapolis,"said, s, 's",1.450481616,
854,5b2bb2d4139cdb74bfd95900c9a0530f3fab9b83,Brownsburg Man to Plead Guilty to Terrorism Charge For Attempts to Join ISIS | 93.1 WIBC,"terrorism, trump, s",1.826220606,
855,2b9a7497db54fa16224a4014b6f5a3ebbac08442,Paducah Global War on Terrorism Memorial to be Unveiled Monday | WKMS,"said, s, 's",1.698589276,
856,1827f1d6968099d9ca2d64c6824f92ae98da1b9f,Son of Boston Police Captain Pleads Guilty To Terrorism Charges | Boston MA Patch,"terrorism, trump, s",0.850097108,
857,0373ac3066098c1ddc7112025afb5b6eaff56c68,The Investigator | Terrorism ISIS recruiting strikes close to home | wkyc.com,"terrorism, trump, s",0.779378876,
858,9f4772e705a4695775d3ce062a8b2a830a460291,Orlando just landed $1.5 million in terrorism prevention funds | Blogs,"terrorism, trump, s",1.972903808,
859,506f088a4d6cfb10f2d82bfd566e01dd9ca8803b,US weighed terrorism designation for Russia but backed away: report | TheHill,"terrorism, trump, s",4.594157653,
860,9b08e02a985f8b77683e7da45bf6bd9d67af3226,Las Vegas receives $5 million grant for anti-terrorism efforts | KSNV,"said, s, 's",1.682913406,
861,937cce2d231a031c821a519b4d8bc00dba424a81,The Latest: Wildfire Burning Northwest of Las Vegas | Nevada News | US News,"said, s, 's",1.499437174,
1373,bf7f52d69ccf81a66eb0e0e408feca0fbf3d51cd,Crews responding to gas leak in Warrick County,"broadcasts, rewritten, broadcasts",0.442421685,GasLeak
863,2d8ff0e338742e5b25dd36ac3f01c6c76aab52ee,Guy Fieri Is Feeding The California Wildfire Evacuees And First Responders,"said, s, 's",1.965136176,
864,717d5082cb0ec1674933e35f96f5d41efb5c596b,Hilo native California firefighter dies in massive wildfire - Hawaii News Now - KGMB and KHNL,"powerful, outage, tornado",1.225065654,Irrelevant
2574,aa74d9e4abf961d04dcfa2a1a8d2f6790440fb60,Crews working to clean up an oil spill on Fruitvale Avenue and Rosedale Hwy. - turnto23.com Bakersfield CA,"broadcasts, rewritten, broadcasts",1.011798117,ChemicalSpill
991,4f7bab178d9b64034e35b347c5b48be37501bd20,Eight people injured in natural gas explosion in NW Portland - KPTV - FOX 12,"powerful, outage, tornado",0.572977186,
2692,7b122a5bb3388a48d975d657e6ef1889577bdf47,Fire crews responding to explosion at chemical plant in Akron - News 5 Cleveland,"broadcasts, rewritten, broadcasts",0.786109669,Explosion
1761,3da10c76a0ca3f70df6a5dcdfedc68fb696a5bfe,Emergency contacts and power outage maps - WECT TV6-WECT.com:News weather & sports Wilmington NC,"powerful, outage, tornado",1.626329886,
3626,91a565298703d4b49f53eb8aa8916de1039cd564,Employees Kept Working As Tornado Ruined Communications Center They Were In | The Weather Channel,"powerful, outage, tornado",1.729430677,
3138,0e5621c3dd94efd017cf5c0269b57166c1be26bf,Hail storm causes Fort Morgan couple to reevaluate wedding plans - Fort Morgan Times,"powerful, outage, tornado",0.870892008,Irrelevant
4200,36db14e6b3698c1509509f655746ebdb796fd6e7,Equinix Power Outage One Reason Behind AWS Cloud Disruption | Data Center Knowledge,"powerful, outage, tornado",0.628292917,
4262,659878ce6b455cf643435a7d16290aa694abb539,Equipment failure at Hypoluxo substation to blame for Lake Worth power outage - wptv.com,"powerful, outage, tornado",0.894126371,
873,34bd8bbe1bb2a5cc86456faf3fc9e9e21cb0cdc3,Vallejo Admirals offense ignites in victory that features power outage at Wilson Park,"said, s, 's",1.279225989,
874,fe5f322899efd1c5611cf05a168b4686c3ea5efd,Monday's Brief: Manhole Explosion Causes Power Outage Tourists on Social Media Peace Corps Stories NEWNC Meeting - NorthEndWaterfront.com,"said, s, 's",0.473922487,
4236,725cc8ac148693e7df53f58cef556e9e05a1f2a1,Equipment failure blamed for power outage,"powerful, outage, tornado",1.79783207,
3186,218bce7ab77a675ed7b5da8be31baaf6b114cef6,Equipment malfunction blamed for 4th of July power outage in Grand Haven | wzzm13.com,"powerful, outage, tornado",1.422532055,
877,d25deb32c1307ab8004862200ed876f9be8489e3,Diagnosing one likely cause behind Todd Frazier’s power outage this season – The Athletic,"said, s, 's",2.026947355,
4224,0f0052acc9011e87b3e5e30d4a63cfadbb09ef13,Crash causes Interlochen power outage | WPBN,"powerful, outage, tornado",1.583967582,PowerOutage
879,f0ba2bf0f1fbaa1fcc62fc3f0a4a6ef8b7fd98dc,‘We Don’t Want Your Trash’: Residents Protest General Iron’s Move to Southeast Side | Chicago Tonight | WTTW,"said, s, 's",1.192065977,
880,ff4d14e1c7dd9f0f7a73fcca57891c37a4feb1eb,Pakistan Election Results 2018 updates: PTI in talks with MQM-P to make up numbers in National Assembly LIVE News Latest Updates Live blog Highlights and Live coverage - Firstpost,"said, s, 's",1.492582694,
881,19569f7df67951903597a0343d95db1be449184a,Nan Goldin Activists Bring Sackler Protest to Harvard Art Museums -ARTnews,"said, s, 's",0.901510108,
882,a966d13418c0463bb70e2720fa75af063e5f4f92,Riz Ahmed is Playing Riot in Venom | ScreenRant,"said, s, 's",1.588161632,
883,99479e37e417355e7e08d673974b6c0a7d5f8062,Protest video has critics seeking San Jose's Independent Police Auditor to resign | abc7news.com,"said, s, 's",0.951038501,
884,a1d7b573b44e5b5f406e22bb5625cf0be98ec680,Portland Timbers officially withdraw protest over U.S. Open Cup loss to LAFC | OregonLive.com,"said, s, 's",1.506603184,
885,591fff9bab25d3d7aaffc308c0b39f3e0b269ced,Miami Dolphins to punish players who protest national anthem with suspensions or fines | WBNS-10TV Columbus Ohio | Columbus News Weather & Sports,"said, s, 's",1.480547881,
886,336f1f4bdfa395abeb593e6fd9270fe4699c79c5,Warm Springs elders protest Kah-Nee-Ta’s closure; Resort requires subsidies,"said, s, 's",1.342989116,
