,id,title,cluster,distance
161,073fd394d596b62753a0a07fb6cd3db35518ec0b,Gas leak causes early voting location to shut down - WBRC FOX6 News - Birmingham AL,"edt, gmt, edt, pm, july",1.2367968934827183
162,cfbb956db69186f02359277d61062c0fd6ef984d,Gas Leak Forces Evacuation at Hotel Dewey - WBOC-TV 16 Delmarvas News Leader FOX 21 -,"said, county, landslide, states, oil",1.9226757432468804
163,a05005c90eb27f40e16211c4e82fa7daf61d362e,Long after hurricane hit NC unearthed bodies remain unidentified | WLOS,"'s, n't, said, saying, people",0.3858092625069196
164,2aec3297d0485b2ef5743f2d26465cf6ac1351dd,Hurricane Matthew: Goldsboro cemetery graves flooded | News & Observer,"s, said, t, people, years",1.8029960888137362
165,8582d1713d7a7a36ee31d797bc1f3b8cf8cd00b5,California's massive and deadly Carr wildfire is creating 'firenadoes',"'s, n't, said, saying, people",0.5330286085740003
166,e4058a625e2405ce38607c1ed58f50b08ab35e8c,Wildfire moves through Redding destroys homes,"said, 's, copy, home, bledsoe",1.3923523716133597
167,8c539ed5f8b6b494efab1df9ec33341c99b8b3de,Historic Barn Captured On Canvas Hours Before Tornado Knocks It Down | Tri States Public Radio,"said, 's, copy, home, bledsoe",1.4029725602573495
168,9edc0d3090c51c81cf1884a6858ac861eda8bfd1,Tornado clean up continues on Whitemarsh Island,"'s, n't, said, saying, people",0.7507952246393176
169,63f4fe5e0f7932ff3073f2c560ea66ab27a2afc2,All hail the time lord – An Irishwoman’s Diary on Christopher Eccleston in ‘Macbeth’,"s, said, t, people, years",0.8295591082634324
170,68e692757b00036554cf78ffe1a30da192472858,Tornado doesn't stop Kinzua Bridge from attracting visitors | News | bradfordera.com,"s, said, t, people, years",0.418047451784181
171,aa54312e8d5d441ba42e4ff7e245b29aec333fd7,Why is Ted Bundy Suddenly Everywhere?,"s, said, t, people, years",0.39448399678009405
172,12ae6185927006ee20c13d94a603c414191d78e2,Doctors say accused Seminole Heights serial killer competent to stand trial,"'s, said, states, july, news",1.5412358098678798
173,2081374aa000867632797b102ddf6264d97eb64a,Fake Marine who housed serial killer suspect allegedly bilked man,"s, said, t, people, years",0.6869893259179903
174,60652d770803f22d5874ea3a481320d20de4ef49,Dealership gives new car to Noblesville school shooting hero - Local News - 13 WTHR Indianapolis,"'s, n't, said, saying, people",1.2333079951017936
175,3c0179554bcd70eb674262bfcafe09d016cebff9,String of Scottsdale-area murders: Was this the work of a serial killer?,"'s, said, states, july, news",1.4447121530010172
176,e08241a46a489b473eb4ef6c258c4d9011c40bf3,Tornado hits small airport in Brush - KOAA.com | Continuous News | Colorado Springs and Pueblo,"edt, gmt, edt, pm, july",1.8865926005910678
177,bdf13ce6528af8e2e44e90ceacfcbe935a117688,Cops to suspected serial killer: 'We know it's you. Can you please tell us why?' - ABC News,"'s, n't, said, saying, people",0.9526821796642484
178,345f1c38fb0ac60a3fce2e1f9c98ad494a37c45a,Joleen Cummings missing: Kessler being investigated as possible serial killer source says | WJAX-TV,"'s, said, states, july, news",0.8579712624293084
179,a6aa3500a8e06885a896f4b9b9c073482c77b261,Autopsy may answer whether power outage led to woman’s death,"edt, gmt, edt, pm, july",0.48200597873867324
180,a2ba50f697efb0780f03a5da7d5d236b94cee0f6,Dump truck's bed takes out power poles and causes outage,"s, said, t, people, years",1.5954554614475998
181,ac10664c15ee07e11cddce81c296fc3b58030ac3,Walker trying to win federal aid for island power outage – The Daily Reporter – WI Construction News & Bids,"said, county, landslide, states, oil",1.878966510393928
182,d025b64eff79e7a279f706d43556dc910c3fdd2a,"Al Sharpton announces rally in Florida to protest ""stand your ground"" killing of Markeis McGlockton - theGrio","s, said, t, people, years",0.7660228021142815
183,f7e2aa6152b1d400cd4479bf1f044f10f0d65cdd,Inmates Riot for 4 hours in Great Falls Jail No Injuries - Flathead Beacon,"riot, inmates, prison, corrections, 's",2.145452078025628
184,505bf1f1719ac974565375bdfb081cf9d51ccb86,Portland Timbers withdraw protest over USOC defeat to LAFC - U.S. Soccer,"'s, n't, said, saying, people",2.3125625354332557
185,84d51ee6114de836a04e24449b68db7a480a04d2,Venom Footage Reveals Riot Director Teases Future Spider-Man Fight | Collider,"s, said, t, people, years",0.8030583603623735
186,991167206ca0e4aef1c7d955bf5da8f74e4e1dd6,Protest over killing of geese scheduled for Saturday morning - WMBFNews.com Myrtle Beach/Florence SC Weather,"edt, gmt, edt, pm, july",0.27791413787373204
187,7d482c3c634e49083751cb9fcae5133329068a8e,Protest planned after moms asked to cover up while breastfeeding at public pool in Mora - Bring Me The News,"'s, n't, said, saying, people",1.774203898307146
188,5b8f261d0cef0f02cc179601bc8a90576c9429dd,After WNYC Leonard Lopate’s return to WBAI is met with protest - Columbia Journalism Review,"s, said, t, people, years",0.27784268983916915
189,f21bf063d62bed0144744a27aab928611689abe2,Priyanka Chopra ‘Quantico’ Star Apologizes for Show’s Terrorism Plotline - The New York Times,"flights, airlines, passenger, said, abc",1.4488827496716425
190,019455349c33a54afc1f594a8086cde862cb3abc,Tense modern-day race relations has roots in American racial terrorism | WBFO,"s, said, t, people, years",0.5919854353621815
191,a771b38779ce585e7eae052b5374c50a93dcdec7,Spectre of terrorism upsets a cross-cultural romance in American Stage’s ‘Strait of Gibraltar’,"s, said, t, people, years",0.7030433812753719
192,0f4c161435b9da637325173d61dd5f0258ccd458,Global War on Terrorism monument dedicated - News - The Fayetteville Observer - Fayetteville NC,"s, said, t, people, years",0.8766173098511534
193,44f59144ff6ef43c24df4adf7b417287cba1ff51,War on terrorism memorial honoring 2 fallen Marines unveiled in Paducah,"s, said, t, people, years",1.8138174455002025
194,a36c2f39b21e510c29765cb471fb3343ee912460,Orlando Set to Receive $1.5M From Federal Government to Fight Terrorism,"city, said, s, project, 's",1.2291224760595736
195,067f8b300fcc39e78165ee9b8684b30821390617,Orlando set to receive $1.5M from federal government to fight terrorism - Orlando Sentinel,"city, said, s, project, 's",1.173137083805266
196,2f31c49d860fcfc3a44225c6627f9327dee41023,Great-grandfather details emotional last phone call before family killed in wildfire,"said, 's, copy, home, bledsoe",0.9250111080133886
197,63da987929b6de1b8ccb553fbc101a7765b74f67,Short power outage on last night of 50th state fair - Honolulu Hawaii news sports & weather - KITV Channel 4,"'s, n't, said, saying, people",1.0373243165941612
198,bb292fcf4006302ab7661d6aa65ab6bd29b38b58,'Show up for democracy': Naperville woman to protest every night at Riverwalk until mid-term election - Naperville Sun,"s, said, t, people, years",0.27914836388026043
199,a7d2181e39373bb7ae64ea4e1a5abe53aabb6220,Amazon Boycott Unites Workers Gamers Shoppers For Prime Day Protest,"said, county, landslide, states, oil",1.4837810581168003
200,2c84648ed23cf5cbf8e9a388162f616add5c84e8,Losing her faith: an interview with debut novelist R.O. Kwon - SFChronicle.com,"s, said, t, people, years",1.1564029446164559
201,a77be8dcb5e840f08b325702796015e02bfde392,Seeking 'American Justice' Blumenthal Urges Federal Government To Declassify Remaining 9/11 Documents - Hartford Courant,"s, said, t, people, years",0.9660355962332342
202,b2aee038dd632fbde0ba657b57ff980f8bc5e8d8,Sacha Baron Cohen Forces Roy Moore to Take a Pedophile Test on 'Who Is America?' | GQ,"'s, said, states, july, news",1.4407641131208433
203,b7a9fedd9d58676c893e32c535bce4271795b008,Ecological terrorism at the Gaza border creates shadows on Israel’s landscape - Arab-Israeli Conflict - Jerusalem Post,"said, 's, copy, home, bledsoe",1.4750975115905465
204,e8551299853ee501b89b2a50b018fa40626a2ba8,Misogyny; it's a factor in terrorism too | cleveland.com,"'s, said, states, july, news",1.5479365208423552
205,2b9a7497db54fa16224a4014b6f5a3ebbac08442,Paducah Global War on Terrorism Memorial to be Unveiled Monday | WKMS,"city, said, s, project, 's",1.8911585986963502
206,9f4772e705a4695775d3ce062a8b2a830a460291,Orlando just landed $1.5 million in terrorism prevention funds | Blogs,"city, said, s, project, 's",1.5763470347629738
207,937cce2d231a031c821a519b4d8bc00dba424a81,The Latest: Wildfire Burning Northwest of Las Vegas | Nevada News | US News,"'s, said, states, july, news",1.5041531758329678
208,2d8ff0e338742e5b25dd36ac3f01c6c76aab52ee,Guy Fieri Is Feeding The California Wildfire Evacuees And First Responders,"said, 's, copy, home, bledsoe",1.523209685034392
209,fe5f322899efd1c5611cf05a168b4686c3ea5efd,Monday's Brief: Manhole Explosion Causes Power Outage Tourists on Social Media Peace Corps Stories NEWNC Meeting - NorthEndWaterfront.com,"city, said, s, project, 's",1.1015393917609693
210,f0ba2bf0f1fbaa1fcc62fc3f0a4a6ef8b7fd98dc,‘We Don’t Want Your Trash’: Residents Protest General Iron’s Move to Southeast Side | Chicago Tonight | WTTW,"city, said, s, project, 's",1.355939349884938
211,a966d13418c0463bb70e2720fa75af063e5f4f92,Riz Ahmed is Playing Riot in Venom | ScreenRant,"riot, inmates, prison, corrections, 's",1.3499692394101013
212,336f1f4bdfa395abeb593e6fd9270fe4699c79c5,Warm Springs elders protest Kah-Nee-Ta’s closure; Resort requires subsidies,"city, said, s, project, 's",1.3200587762806557
213,245f178daee89f712052f7e54b1d6676be32d169,Sacha Baron Cohen’s next victim: Roy Moore | Jewish Telegraphic Agency,"'s, said, states, july, news",1.5690632712272528
214,6f8b9f33b4d2c0f3199ea239a46dc3b0dca9ac16,Homeland Security: Photography Could be a Sign of Terrorism | TravelPulse,"flights, airlines, passenger, said, abc",1.4894109612391258
215,4f9b59b91ed88f297c5d630ca261dc559d65a2e2,British Counter-Terrorism Officials Are Investigating Two More Novichok Poisonings,"s, said, t, people, years",1.5128898309272931
216,214ad1703220ff32292cffecba10438476691536,Rockefeller Bros Fund gives to groups funding Palestinian terrorism - Arab-Israeli Conflict - Jerusalem Post,"s, said, t, people, years",1.0295247459495394
217,004d45a566880b29faaf2dc03ed90b79796e5570,How Robert Kennedy's Assassination Foreshadowed the Rise of Palestinian Terrorism – Tablet Magazine,"s, said, t, people, years",0.973980849299035
218,07b2aebf7c69ddfb83c3e310bd026b29fdc5d222,Gold Star Wife: Global War on Terrorism memorial is a dream come true for families of the fallen | Fox News,"s, said, t, people, years",1.5929331590792846
219,5c1c40f3c0b540a00a088619888b9e81baf89c9b,Is The U.S. Fighting Terrorism The Wrong Way? | KJZZ,"'s, n't, said, saying, people",2.5702165889967916
220,3da486d4d82db9d99ecd8c9d333b570be7a61e5f,At parties Texas leaders tackle terrorism politics and more,"s, said, t, people, years",1.013295400750308
221,12d499126bb0c7e2e5076338888efbaeaa7b5e07,The globalization of threats — from terrorism to disease — is an unavoidable fact | Deseret News,"'s, n't, said, saying, people",1.792423000574656
222,18aa983225427a6b5c63642987904809f49b4ce5,Woman removed from Spirit flight after profanity-laced tirade - ABC News,"flights, airlines, passenger, said, abc",1.6108842651904676
223,c6f1d3ffa41a92d172e4460521527d146f7918e7,'Make America Great Again' hats could double in price after new US tariffs: Merchandiser - ABC News,"flights, airlines, passenger, said, abc",1.4790541791066656
224,b779ac0d567dd5ff9d2763d74e84c5dbd50994b7,Chicago could soon test universal basic income program | Fox News,"city, said, s, project, 's",1.7031739597174045
225,43792fa6bd227922d26e28fbba19fb6cbee7469c,Potential CRISPR damage has been 'seriously underestimated' study finds,"s, said, t, people, years",1.784946500844472
226,71afdc4d1cc3aa1be96061e5ed9b0f877d3d1014,Pruitt bars AP CNN from EPA summit on contaminants guards push reporter out of building,"'s, said, states, july, news",0.8898527582094594
227,74cbbe1f7e29e8c83cb3cbc01368cf95af3f236e,Adopted woman searches for her long-lost sister only to learn she's living next door - ABC News,"'s, said, states, july, news",1.5067949891412662
228,502e9f2d6be2838c32ecfd5374121c511806578f,A Poet Laureate Sends News From the End of Life - The New York Times,"s, said, t, people, years",0.9864802860749473
229,e5e74300f76a8f6ce902a43b04463f46400a4a79,Treasury Secretary Mnuchin requested government jet for European honeymoon - ABC News,"flights, airlines, passenger, said, abc",1.0968892824575296
230,45aa7532f5a23faface019d2bfd9a2031a5c65c6,Protester arrested after climbing base of Statue of Liberty - ABC News,"flights, airlines, passenger, said, abc",1.8109015678491027
231,c7406b272b6922337cb29d3268683d19e9f60c2c,Fox News Gay Voices Are Welcome Conservative Allies | National Review,"s, said, t, people, years",1.4438750334740362
232,cb008d1f2a8b2dd0473cefc6a554ad00f8eace77,Tennessee college student defends her gun-toting 'graduation' photo - ABC News,"'s, said, states, july, news",1.241126182765572
233,b3348f8d82ec24e8379fddfdc6e228d66d1179c0,Local - KPLC 7 News Lake Charles Louisiana,"edt, gmt, edt, pm, july",1.4666090181041835
234,d99c4aed81368fd942aa67dd3b2435cf9b2d3aa5,Evangelist Billy Graham dies at 99 - ABC News,"'s, n't, said, saying, people",0.623961273195961
235,f3dbe73fb3e7e4f8d7ab12390aa6923fcb6a9dc8,FIU bridge collapse: At least 4 killed after pedestrian bridge at Florida college collapses - ABC News,"flights, airlines, passenger, said, abc",1.477004694464115
236,1ccbbc2ff853ee210015df5b355a7b0da95f2cbd,Foreign cartels embrace home-grown marijuana in pot-legal states,"'s, said, states, july, news",0.30673692064722724
237,ce6c34ceab6e683233a49a47a1d841751ba0858c,Heartland News coverage for Missouri Illinois and Kentucky - KFVS12 News & Weather Cape Girardeau Carbondale Poplar Bluff,"edt, gmt, edt, pm, july",1.0796683219880718
238,08d1ca6b30942111f92c1630130a57ba1f6b78de,8 stars who vanished from the public eye | Fox News,"s, said, t, people, years",0.5767803810820906
239,251e240855d36f05bd9d259b95681000ca319b69,Controversial 'flipped' Ford GT supercar is for sale again | Fox News,"s, said, t, people, years",2.0175850454182216
240,816f3954151b8adb7a2aaf002ea486c7b41bc7ac,Self-driving cars for country roads | MIT News,"city, said, s, project, 's",1.360248338360052
241,dbb53e53a0c96067e24ccd6d584adedb7d319e16,Bride-to-be claims Medina photographer fat shamed her and fiance in engagement photos - News 5 Cleveland,"'s, n't, said, saying, people",0.6355125276781743
242,3afa1f25937fc34aeb68db86c743e44261158d89,Grizzly attacks cobra in Alaska. Shelby Cobra that is | Fox News,"s, said, t, people, years",1.8814789210594998
243,963d8a746a10425646d5fa8f12bb853a54ca1cd5,Brock Turner wanted 'outercourse' not intercourse lawyer argues,"s, said, t, people, years",1.22227831014742
244,4fa8e28ff85e5fa65ee78a22b9a42a7c93bebec9,WYFF News 4 at 11pm,"said, 's, copy, home, bledsoe",2.062105287880413
245,00b8702d9d02e52978d4bcd1599ad2a3812fc17c,Bull Street back open after gas leak cleared - WTOC-TV: Savannah Beaufort SC News Weather & Sports,"edt, gmt, edt, pm, july",1.126037889785661
246,4f7bab178d9b64034e35b347c5b48be37501bd20,Eight people injured in natural gas explosion in NW Portland - KPTV - FOX 12,"edt, gmt, edt, pm, july",0.7170735246958924
247,51c28a3b463788b69eb5cc16333f02bc3dbfd397,Gas leak in NE Portland homes evacuated - KPTV - FOX 12,"edt, gmt, edt, pm, july",0.658448316576987
248,d4a14fa871c83b04f593e3dcbb7bbdf7e625716d,Gas leak from water heater likely killed American family in Mexico official says - ABC News,"'s, said, states, july, news",1.516923639409081
249,a540274ef06903a435b452de57efac4a3e062e8f,Massive California Gas Leak Forces Thousands From Their Homes,"said, 's, copy, home, bledsoe",1.9462015515165694
250,4db078c565695889b2e4fdd19e1cf726675fd493,Hundreds of New Illnesses Reported After Gas Leak Sealed,"said, 's, copy, home, bledsoe",1.8879901630753226
251,ceab55bf0f98c6c25108a2beea7d25bd0192db4b,Gas leak at Burnsville bus garage delays school starts – Twin Cities,"said, county, landslide, states, oil",0.8959186887864179
252,82f92c69631cb7235662969445280b764df74320,Gas leak in downtown Aurora closes City Hall; City Council meeting moved - Aurora Beacon-News,"city, said, s, project, 's",1.5741929728232447
253,cfbd71db1a7a8d4b2518f67f7528b0fce2d4945b,1 dead 1 hurt in suspected natural-gas explosion at Phoenix home,"'s, said, states, july, news",1.6573740726134518
254,827f9d8d1fe9f54597c50215b184083517dbe52f,Timeline: Porter Ranch Gas Leak | KCET,"'s, said, states, july, news",1.6444508526506119
255,6113230971bab22d0e5dfcd1d55366531234d15c,Gas leak causes early voting location to shut down - WMC Action News 5 - Memphis Tennessee,"edt, gmt, edt, pm, july",1.8083160927202648
256,4468fa8e1b7596bfc6f01358e7aa305c46222917,Road reopens following gas leak - KATC.com | Continuous News Coverage | Acadiana-Lafayette,"edt, gmt, edt, pm, july",1.2012448680839118
257,7fb5f537d50a7e49f9512be9ed8c2207107e174a,Watch Michigan candidates discuss Line 5 pipeline in new documentary | The Scene,"said, county, landslide, states, oil",1.4648422184985097
258,9eb041ad22eb6ef087d19ff0b354d14926cd400b,Pascagoula now broke used BP money to balance budget | The Sun Herald,"city, said, s, project, 's",0.9397297875252923
259,0baef317782f135fc2727b1467e07d421c79d0a8,Harrison County Republican Women’s Meeting,"s, said, t, people, years",2.0100621342914757
260,30805c5c51bff427c1fa5d5995d73a7ef3e318e9,On ‘Queen Sugar’ a refugee family gets to be more,"s, said, t, people, years",0.18835792787844796
261,a3bf6e9d4d7a83d6c96b14914498db718821fa89,Florida attorney general,"'s, said, states, july, news",0.8522009154936657
262,b607ff0276fc3c643d0a4579f69ae400b3c04043,Rep. Martha Roby: How to meet the demands of our growing workforce - Yellowhammer News | Yellowhammer News,"s, said, t, people, years",0.7262933256606181
263,545a4a7e8a98a39be87cb3792cca369655f9877f,What Does Haiti Have to Show for $13 Billion in Earthquake Aid?,"city, said, s, project, 's",0.2753008980083871
264,bf4e45b8dc6bbf11dae8e9307eebc0c36e484f30,Earthquake Tsunami Monsoon - What's Next For Honda? Locusts?,"'s, n't, said, saying, people",1.9872171508155898
265,45ae2cfbac1669e6832ddc9d34a175848b689a54,SpaceX Falcon 9 rocket satellite destroyed in explosion,"flights, airlines, passenger, said, abc",1.1754043708380604
266,83e52182afda50ef295f3e7612911fb0b9168b71,Orbital Sciences' Antares Rocket Explosion in Pictures,"flights, airlines, passenger, said, abc",1.754799376109023
267,d926c1283eea6c427acba3eb57fb56c996f422ed,SpaceX Explains September Explosion Says It'll Try Again Sunday,"flights, airlines, passenger, said, abc",1.5779760207559763
268,aff5e2658f52c203b3ab72381a40a8eb74a38c0d,Surveillance video shows Soulard boiler explosion - KMOV.com,"edt, gmt, edt, pm, july",1.160433471574119
269,e02a820716db59fc642b2f76f668f8119da465a3,Historic settlement for victims of Philly food truck explosion : Courts & Law : WHYY,"'s, said, states, july, news",1.3195559577841913
270,98c586758c0f7bbb2a1e47520438c3f884ad022f,UPDATE: No Injuries Reported In Explosion At Valero Refinery In Texas City – Houston Public Media,"city, said, s, project, 's",1.6662992627665483
271,43e67b9ac5ea7bf035781f82497716ae2c815e32,Explosion in East Boston caused by man playing with chemicals,"said, 's, copy, home, bledsoe",1.8791896205150826
272,5a8641eb6ff8a10e7e1344b96ef5a3be2be777a8,Southwest passenger dies after being partially sucked out of window | World news | The Guardian,"flights, airlines, passenger, said, abc",0.9383347985027739
273,861ac74699c4a65dff045d1a9ff9e3f7ba5b6759,The 'Downwinders' From Atomic Testing Get Deserved Attention : NPR,"'s, n't, said, saying, people",1.998209525298247
274,616e7e492acfdcd82470a71ee0bc62a985d54b6f,Bahamas Boat Explosion Survivor Speaks About His Loss Recovery - NewsChannel 5 Nashville,"s, said, t, people, years",1.6142000095746059
275,57bf128893f795ec364deef580db4925ebd4d920,National Guardsman's heroism in Ellicott City flood recalled as 'the most Eddie thing ever' - Baltimore Sun,"s, said, t, people, years",0.5154602683591835
276,df3a33d4a13337010351a6528a173ab59922ef16,'Eddie strong': Maryland National Guardsman killed in Ellicott City flood remembered for his service and smile - Baltimore Sun,"s, said, t, people, years",0.27545247527344013
277,f5bedf5939ca40dae153a9b47ae5085a68bfdb4b,7 Years After BP Oil Spill Oyster Farming Takes Hold In South : The Salt : NPR,"'s, n't, said, saying, people",1.7273409132459547
278,f293f538278378981578ecfa7d979e690d869b2d,Environmental Contamination in Romania | YaleGlobal Online,"said, county, landslide, states, oil",1.043226685282816
279,dc1ab4e5a32bcf52ca44d5caa42b1c8bc381ef5e,Two Years Later Haitian Earthquake Death Toll in Dispute - Columbia Journalism Review,"s, said, t, people, years",0.3994927576177893
280,a1b39e15a6a08202f9368e5beabdc240d817e8e9,Review Finds ‘Tsunami’ of Fixed Matches in Lower Levels of Tennis - The New York Times,"said, county, landslide, states, oil",1.2888867761624234
281,5dbab06862d82ad24aec3b38c08c33495d8df72e,SpaceX Launches Rocket Its First Since Explosion on Launchpad - The New York Times,"flights, airlines, passenger, said, abc",1.2930754409597303
282,a9f4907956d82f596b363db4b40b76089cdef3a9,FBI: IED caused explosion at Bloomington mosque | kare11.com,"s, said, t, people, years",2.22148288378673
283,00e62337c1d3e91bdecb263c6a336fe6fd98067f,Corroded steel caused 'catastrophic failure' leading to tank explosion that killed 4 near Soulard | Metro | stltoday.com,"city, said, s, project, 's",1.0763074689287189
284,e2385e5908eb9395f03c2398d0067271d120c8e7,California Today: Highway 1 Reopens a Year After the Mud Creek Landslide - The New York Times,"s, said, t, people, years",1.102967778217846
285,5a72acd2cfe0bffd05d4d67f821be26f0a94ac6a,As Cracks Widen In Washington State Government Prepares For A Landslide : NPR,"said, county, landslide, states, oil",1.0488421129866814
286,f678574fd2af6954c9d82a53aa0492cddeed8012,Family loses home of 35 years due to landslide in Duquesne Heights,"said, 's, copy, home, bledsoe",1.275356855650225
287,2588ee30cf2ec0edb4b9346c4c673253c1c1165e,Some residents below slow-moving landslide near Yakima won’t evacuate as crack widens officials say | The Seattle Times,"said, county, landslide, states, oil",0.7284121400256699
288,38c783aa90696ea288b5743e6e5b4209baabb533,Dozens Swept Away in Myanmar Landslide While Hunting for Jade - The New York Times,"s, said, t, people, years",0.757723593156583
289,bf9b57d19ef2a1466713aba444a6e6dfe48319f9,Flash flood watch canceled but threat of heavy rain remains - Hawaii News Now - KGMB and KHNL,"edt, gmt, edt, pm, july",1.3702132775257654
290,641d820ce7e39e596b2c98a787ca0a15b8cf4e19,Residents Evacuated For Rattlesnake Ridge Landslide Can Go Back Home | NW News Network,"said, county, landslide, states, oil",1.5099227350182505
291,f1a3aaccbf5213550951d7b626bf7989449c459b,Column: Guest Commentary (7/30/18) | Spencer Daily Reporter,"s, said, t, people, years",1.1945866660124427
292,3eab8bd7a23704a7bb7f46f2362f29e9fb025916,Mark Blazis: Birders say Plum Island turning into a prune - News - telegram.com - Worcester MA,"s, said, t, people, years",1.0347641322584267
293,ac1b8b8d3111175c484dce16a80faaa9f936b9bd,Florida Man Hit By Car Doing “In My Feelings” Challenge | The Latest Hip-Hop News Music and Media | Hip-Hop Wired,"s, said, t, people, years",2.0642257958905925
294,7511f084e1c64a4f02ca77feb56abda6737ae5ae,Fifth Texas package explosion reported outside of San Antonio | The Texas Tribune,"'s, said, states, july, news",0.9910216792077345
295,b8c41a3d93181456445c6f39d44111cff895cf82,An Argentine submarine went missing nine days ago - The Washington Post,"flights, airlines, passenger, said, abc",0.9304896742791713
296,4be7aaa21569b27457e0588bcbd87a200039321a,2 men die from injuries in Redstone Arsenal explosion - WAFF-TV: News Weather and Sports for Huntsville AL,"edt, gmt, edt, pm, july",1.2684216243178708
297,2e9aa33e77cd144aa0d710cfbd71750016d9f542,Natural gas pipeline explosion rocks rural Kansas - CBS News,"said, county, landslide, states, oil",1.618550538840881
298,0c662917d5ebdf01718af0027bade9778967bcf5,1 Injured in Chicago Propane Tank Explosion Fire | Time,"'s, said, states, july, news",1.6241761249613231
299,cf36899a7d572ae789342afc3552250c8f1dd5bb,Havasu Falls near Grand Canyon flash flooding forces hiker evacuations,"'s, said, states, july, news",1.6676203590198995
300,2bdf2790f67d8af9d191dd51217f5fb679fc5b9a,Hawaii flood: Here's what travelers should know before visiting Kauai,"flights, airlines, passenger, said, abc",1.2397186924591155
301,0a49ac54e2b8025545eaf2b04ad01c8043c672e1,Slow-moving landslide near Yakima has residents on high alert | KOMO,"said, county, landslide, states, oil",0.8296763058309049
302,110a19ab84118164e0dc68dfcf99e1cd49bb0ad9,Second group reaches $11.5 million Oso landslide settlement | KOMO,"said, county, landslide, states, oil",1.4262437045397145
303,ded8b63a6632f8f865b38b41bfad1ba773b221ac,Landslide danger at Rattlesnake Ridge in Yakima County causes evacuations | KIRO-TV,"said, county, landslide, states, oil",1.1435298745202982
304,8f982321439bfabbdb00ae29ade2a97132c5a65d,Get ready for more rain: Flash flood watch issued for state - Hawaii News Now - KGMB and KHNL,"edt, gmt, edt, pm, july",1.3676573084014259
305,ac791fcc436aa149a7881cde52d2dd4eb2f31962,California's Famed Highway 1 Reopens 15 Months After Landslide,"s, said, t, people, years",2.143802238780303
306,1956d28908081fc9f7d9bc0b1974928c6b1eefe9,'We Were All In There Together': Strangers Share Compassion In The Flood Of '93 : NPR,"riot, inmates, prison, corrections, 's",2.105450540230143
307,99b991476570a6841f424d3b403867a66c36717f,MILLVALE LANDSLIDE: Homes in danger of collapsing after landslide to be demolished | WPXI,"said, county, landslide, states, oil",1.3040106808501628
308,d7ac7613fb6be01c44064fcddaf9c5692557ad6d,Rattlesnake Ridge still moving but landslide predictions have stopped | Free Article | yakimaherald.com,"said, county, landslide, states, oil",0.6752831552364278
309,2466e59df09590108ef9248adebc05224777f1bf,The London Beer Flood - HISTORY,"city, said, s, project, 's",1.4167015614178968
310,c89f62412b0b24b806afaab353b90c96873efbb2,Lance Canales & the Flood makes Music on the Green debut | Sierra Star,"city, said, s, project, 's",1.6859565745407228
311,8877a2f0ad6e2128ff4748e07d83dca16c96d87f,Flood committee chairman says RISE investigation winding down | State Journal News | wvnews.com,"s, said, t, people, years",0.5144731940582374
312,a6da8ba86b40bd5c6e88a9a29117bd007a5f4af7,Accused gunman in Annapolis newsroom shootings pleads not guilty - AOL News,"'s, said, states, july, news",1.5903910524972928
313,4e7cc8d0879c0523fd72f067d43856d986dd59a8,Alaska Airlines: Gay couple separated seats given to straight couple - CBS News,"flights, airlines, passenger, said, abc",1.533819914197351
314,88e8db0c9ed1edd24e51caa0dde27901841f4283,San Pablo Bay quake rattles East Bay S.F. residents – The Mercury News,"'s, said, states, july, news",1.537707160514602
315,55f15ce5af97b7bb79323c274702db2075a58e24,States seek to block instructions for making plastic guns,"'s, said, states, july, news",1.005835101714082
316,f1716d27328bd1d7464b82f07f9be06b11dfc587,Columbus Chipotle closes after reports of customers getting sick - News - The Columbus Dispatch - Columbus OH,"'s, said, states, july, news",1.0516744238789257
317,87f5795a94a3818f7a75c1c438685b69859d811c,A medical mystery reveals the dangers of eating raw centipedes | Science News,"'s, said, states, july, news",1.556549753578465
318,75c7e0fae6f9c2cd3c78155bc247302a267caa4b,'Stranger Things' won't return for new season until 2019 | Fox News,"s, said, t, people, years",1.5729215234535572
319,733a1a39e62711ded60cb7f99e1f35b8ed417e03,Busy Young Bucks news day as LAX match added to Jericho cruise - Cageside Seats,"s, said, t, people, years",1.6476470108712171
320,c11c41757d05bf805a62050bdb020a9488e8d9d1,Newport News PD: You ‘can’t touch’ our lip sync video! | WTKR.com,"s, said, t, people, years",1.9577069508617813
321,780af3502293efaedd4fcd51d509be9175d63845,Homeless man photographed handing out resumes lands job offers - AOL News,"city, said, s, project, 's",1.159616960810872
322,d60051c01dae40e94e9661943634343c60bc3b8c,Utah's favorite Tom Cruise movie is ... | Deseret News,"'s, said, states, july, news",1.5484040897060165
323,1279a236a51c90b84803852bdc5b2dd9804ee07d,How do you get hookworms? Teen's infection raises questions - CBS News,"'s, said, states, july, news",1.6044495346881809
324,186c21541146e29e7df760509264da1973593071,Late summer travel means bargains abound - Trending & Viral News - 13 WTHR Indianapolis,"'s, n't, said, saying, people",2.396621881060947
325,08d7b36f0c115cc4a80c1df01fcf4a9a0b49e77b,Ancient Roundworms Allegedly Resurrected From Russian Permafrost | Smart News | Smithsonian,"s, said, t, people, years",1.208298582761549
